5.84411,0.51800
5.67844,0.51800
5.67844,0.51800
5.65357,0.51800
5.65357,0.51800
5.65357,0.51800
5.65357,0.50588
5.69949,0.50588
5.69949,0.50588
5.60789,0.50588
5.56606,0.50588
5.56606,0.50588
5.56606,0.50588
5.53869,0.50588
5.53869,0.50588
5.53869,0.50588
5.53869,0.50588
5.53869,0.50588
5.20749,0.50588
5.20749,0.50588
5.20749,0.50588
5.20749,0.50588
5.20749,0.50588
5.20749,0.50588
5.34157,0.50588
5.34157,0.50588
5.34157,0.50588
5.34157,0.50588
5.34157,0.50115
5.34157,0.50115
5.34157,0.50115
5.34157,0.50115
5.34157,0.50115
5.34157,0.50115
5.34157,0.50115
5.34157,0.50115
5.12015,0.50115
5.12015,0.50115
5.07042,0.50115
5.07042,0.50872
5.07042,0.50872
5.07042,0.50872
5.07042,0.50872
5.07042,0.50872
4.98528,0.50872
4.98528,0.50872
4.98528,0.50872
4.98528,0.50872
4.98528,0.50872
4.86040,0.50872
4.86040,0.50872
4.86040,0.50872
4.86040,0.50872
4.86040,0.50872
4.86040,0.50872
4.86040,0.50872
4.86040,0.50872
4.93226,0.50872
4.93226,0.50872
4.84261,0.50872
4.84261,0.50872
4.90916,0.50872
4.90916,0.50872
4.90916,0.50872
4.90916,0.50872
4.84713,0.50872
4.84713,0.50872
4.84713,0.50872
4.93219,0.50872
4.83035,0.50872
4.75951,0.50872
4.75951,0.50872
4.86947,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.69745,0.50872
4.70581,0.50872
4.70581,0.50872
4.70581,0.50872
4.70581,0.50872
4.70581,0.50872
4.57606,0.50872
4.57606,0.50872
4.57606,0.50872
4.57606,0.50872
4.57606,0.50872
4.57606,0.50872
4.57606,0.50872
4.57606,0.49055
4.58094,0.49055
4.58094,0.49055
4.58094,0.49055
4.58094,0.49055
4.58094,0.49055
4.58094,0.49055
4.58094,0.49055
4.58094,0.49055
4.43590,0.49055
4.43590,0.49055
4.56530,0.49055
4.56530,0.49055
4.56530,0.49055
4.56530,0.49055
4.55806,0.49055
4.55806,0.49055
4.55806,0.48926
4.55806,0.48926
4.55806,0.48926
4.55806,0.47156
4.55806,0.47156
4.55806,0.47156
4.55806,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.31177,0.47156
4.38178,0.47156
4.38178,0.47156
4.38178,0.47156
4.38178,0.47156
4.38178,0.45048
4.38178,0.45048
4.38178,0.45048
4.38178,0.45048
4.38178,0.45048
4.38178,0.45048
4.38178,0.45048
4.38178,0.45048
4.38178,0.45048
4.42420,0.45048
4.31141,0.45048
4.31141,0.45048
4.31141,0.45048
4.31141,0.45048
4.43944,0.45048
4.43944,0.45048
4.43944,0.45048
4.43944,0.45048
4.36366,0.45048
4.36366,0.45048
4.32917,0.45048
4.32917,0.45048
4.32917,0.45048
4.32917,0.45048
4.32917,0.45048
4.40373,0.45048
4.40373,0.45048
4.40373,0.43977
4.27940,0.43977
4.27940,0.43977
4.27940,0.43977
4.27940,0.43977
4.27940,0.43977
4.27940,0.43977
4.27940,0.43977
4.18772,0.43977
4.18772,0.43977
4.18772,0.43977
4.26503,0.43977
4.26503,0.43977
4.26503,0.43977
4.26503,0.43977
4.26503,0.43977
4.26503,0.43977
4.27282,0.43977
4.27282,0.43977
3.99122,0.43977
4.22466,0.43977
3.95951,0.43977
3.99363,0.43977
3.99363,0.43977
3.99363,0.43977
4.28318,0.43977
4.28318,0.43977
4.28318,0.43977
4.28318,0.43977
4.28318,0.43977
4.14075,0.43977
4.14075,0.43977
4.23771,0.43977
4.23771,0.43977
4.23771,0.43977
4.21655,0.43977
4.21655,0.43977
4.21655,0.43977
4.21655,0.43977
4.21655,0.43977
4.21655,0.43977
4.21655,0.43977
4.21655,0.43977
4.21655,0.43977
4.21655,0.43977
4.24521,0.43977
4.24521,0.43977
4.09102,0.43977
4.09102,0.43977
4.09102,0.43977
4.13359,0.43977
4.13359,0.43977
4.13359,0.41339
4.20639,0.41339
4.20639,0.41339
4.20639,0.41339
4.20639,0.41339
4.21287,0.41339
4.29991,0.41339
4.23934,0.41339
4.05665,0.41339
4.05665,0.41339
3.98039,0.41339
3.98039,0.42190
3.98605,0.41864
4.11289,0.41864
4.11289,0.41864
4.11289,0.41864
4.11289,0.41864
4.11289,0.41864
4.11289,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
4.01116,0.41864
3.75698,0.41864
3.75698,0.41864
3.75698,0.41864
3.75698,0.41864
4.08248,0.41864
4.08248,0.41864
4.08248,0.41864
3.89854,0.41864
3.97462,0.41864
3.97462,0.41864
3.97462,0.41864
3.97462,0.41864
3.97462,0.41864
3.97462,0.41864
3.97462,0.41864
3.97772,0.41864
3.97772,0.41864
3.97772,0.41864
3.97772,0.41864
3.98108,0.41864
3.98108,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.99978,0.41864
3.93937,0.41864
3.93937,0.41864
3.93937,0.41864
3.93937,0.41864
3.93937,0.41864
3.93937,0.41233
3.93937,0.41233
3.93937,0.41233
3.93937,0.41233
3.93937,0.41233
3.98560,0.41233
3.97426,0.41233
3.97426,0.41233
3.97426,0.41233
3.97426,0.41233
3.97426,0.41233
3.97426,0.41233
3.97426,0.41233
3.99969,0.41233
3.99969,0.41233
4.02538,0.41233
4.02538,0.41233
4.02538,0.41233
4.02538,0.41233
4.02538,0.41233
4.02538,0.41233
4.02538,0.41233
4.02538,0.41233
4.02538,0.41233
3.99161,0.41233
3.99161,0.41233
3.99161,0.41085
3.99161,0.41085
3.99161,0.41085
3.81864,0.37963
3.81864,0.37963
3.81864,0.37963
3.84936,0.37963
3.84936,0.37963
3.84936,0.37963
3.84936,0.37963
3.98086,0.37963
3.98086,0.37963
3.98086,0.37963
3.98086,0.37963
3.98086,0.37963
3.97043,0.37963
3.97043,0.37963
3.97043,0.37963
3.90718,0.37963
3.90718,0.37963
3.90718,0.37963
3.90718,0.37963
3.90718,0.37963
