0.94146,0.50846,0.21018,0.44306,0.08275,0.49151,0.21123,0.14823,0.48966,0.43611,0.83508,0.49471,0.50419,0.52939,0.42383,0.94230,0.51107,0.88130,0.82984,0.51079,0.52399,0.50517,0.51223,0.81209,0.74061,0.50697,0.08021,0.58661,0.50482,0.57834,0.51774,0.65438,0.40890,0.24789,0.50972,0.02247,0.50604,0.52460,0.51361,0.51290,0.14425,0.50339,0.16784,0.18850,0.50734,0.49953,0.43296,0.51430,0.51006,0.10450,0.57869,0.14751,0.51504,0.44323,0.13489,0.10159
0.94146,0.50846,0.21018,0.44306,0.08275,0.49151,0.21123,0.14823,0.48549,0.43611,0.83508,0.49471,0.50419,0.52939,0.42383,0.94230,0.51107,0.88130,0.82984,0.51079,0.52399,0.50517,0.51223,0.81209,0.74061,0.50697,0.08021,0.58661,0.50482,0.57834,0.51918,0.65438,0.41259,0.24789,0.50972,0.02247,0.50604,0.52460,0.51361,0.51290,0.14425,0.50339,0.16784,0.18850,0.50734,0.49953,0.43011,0.51430,0.51006,0.10588,0.57869,0.14751,0.51504,0.44469,0.13489,0.10159
0.94146,0.50846,0.21018,0.44306,0.08275,0.49151,0.21073,0.14823,0.48549,0.43611,0.83508,0.49471,0.50419,0.52939,0.42383,0.94230,0.51107,0.88130,0.82984,0.51079,0.52149,0.50517,0.51223,0.81209,0.74061,0.50697,0.08021,0.58661,0.50551,0.58174,0.51918,0.65438,0.41259,0.24327,0.50972,0.02247,0.50604,0.52460,0.51361,0.51290,0.14425,0.49816,0.16784,0.18850,0.50734,0.49693,0.43011,0.51506,0.51006,0.10588,0.57869,0.14751,0.51504,0.44469,0.12380,0.10159
0.94146,0.50846,0.21018,0.44306,0.08275,0.48999,0.21073,0.14823,0.48721,0.43611,0.83508,0.49471,0.50419,0.52939,0.42383,0.94230,0.51107,0.88130,0.82984,0.51079,0.52149,0.50246,0.51223,0.81209,0.74061,0.50604,0.08021,0.58661,0.50551,0.58174,0.51918,0.65438,0.41203,0.24017,0.50972,0.02247,0.50604,0.52460,0.51361,0.51290,0.14425,0.50025,0.16784,0.18850,0.50734,0.49811,0.43011,0.51754,0.51006,0.10588,0.57869,0.14751,0.51504,0.44469,0.12380,0.10159
0.94146,0.50793,0.21018,0.44306,0.08259,0.48999,0.21073,0.14823,0.48721,0.43611,0.83508,0.49471,0.50419,0.52939,0.42383,0.94230,0.50767,0.88529,0.82984,0.51079,0.52149,0.50246,0.51223,0.81259,0.74061,0.50604,0.08021,0.58661,0.50551,0.58174,0.51918,0.65438,0.41203,0.24017,0.50972,0.02247,0.50604,0.52460,0.51361,0.51290,0.14420,0.50025,0.16784,0.18850,0.50734,0.49811,0.43011,0.52368,0.51006,0.10778,0.57869,0.14539,0.51504,0.44469,0.12380,0.10159
0.94146,0.49752,0.21018,0.44306,0.08259,0.48999,0.21073,0.14823,0.48721,0.43611,0.83508,0.49471,0.50419,0.52939,0.42383,0.94230,0.50767,0.88529,0.82984,0.51353,0.52149,0.50246,0.51223,0.81259,0.74061,0.50604,0.07977,0.58661,0.50551,0.58174,0.51918,0.65438,0.41203,0.24017,0.50972,0.02247,0.50604,0.52460,0.51361,0.51290,0.14420,0.50025,0.16209,0.19291,0.50734,0.49811,0.43011,0.52368,0.51006,0.10778,0.57869,0.14539,0.51504,0.44469,0.12380,0.10159
0.94146,0.49752,0.21018,0.44306,0.08259,0.48999,0.21073,0.14183,0.48501,0.43611,0.83544,0.49471,0.50419,0.52939,0.42383,0.93966,0.50767,0.88529,0.82984,0.51353,0.52149,0.50246,0.51223,0.81259,0.74061,0.50604,0.07977,0.58661,0.50551,0.58174,0.51918,0.65438,0.41203,0.23982,0.50972,0.02247,0.50905,0.51993,0.51537,0.51290,0.14420,0.49781,0.16209,0.19291,0.50734,0.49811,0.43011,0.52368,0.50998,0.10778,0.57869,0.14539,0.51504,0.44469,0.12380,0.10159
0.94146,0.49750,0.21018,0.44306,0.08259,0.48999,0.21073,0.14183,0.48501,0.43728,0.83544,0.49471,0.50419,0.52939,0.42383,0.93966,0.50767,0.88529,0.82984,0.51227,0.51880,0.50246,0.51223,0.80863,0.73872,0.50604,0.08111,0.58522,0.50551,0.58174,0.51918,0.65438,0.41203,0.23982,0.51207,0.02247,0.50905,0.51993,0.51053,0.51290,0.14940,0.49781,0.16209,0.19291,0.50734,0.49811,0.43011,0.51883,0.50998,0.11193,0.57874,0.14539,0.51369,0.44469,0.12380,0.10314
0.94146,0.49750,0.21018,0.44277,0.08196,0.48999,0.21073,0.14183,0.48464,0.43759,0.83544,0.49471,0.50419,0.52939,0.42383,0.93966,0.50739,0.88529,0.82984,0.51066,0.51880,0.50448,0.51223,0.80863,0.72810,0.50604,0.08111,0.58522,0.50551,0.58174,0.51028,0.65438,0.41203,0.23982,0.50545,0.02247,0.50955,0.51912,0.51053,0.51290,0.14940,0.49781,0.17063,0.18907,0.50779,0.49811,0.43072,0.51741,0.50998,0.11193,0.57597,0.14248,0.51369,0.44469,0.12797,0.10314
0.94146,0.49750,0.21018,0.44815,0.08196,0.49229,0.21073,0.14183,0.48464,0.43612,0.83544,0.49471,0.50419,0.52939,0.42383,0.93966,0.50739,0.88529,0.82984,0.50607,0.51580,0.50448,0.51223,0.80863,0.72810,0.50604,0.07822,0.58522,0.50551,0.58174,0.51028,0.65438,0.41203,0.24352,0.50545,0.02270,0.50955,0.51912,0.51053,0.51290,0.14940,0.49781,0.17147,0.18907,0.50779,0.49811,0.43072,0.51741,0.50998,0.10025,0.57597,0.14392,0.51395,0.44548,0.12797,0.10314
