22.45339,2.22173
22.34013,2.13581
21.73629,2.13581
21.73629,2.13581
20.80428,2.13581
20.80428,2.13581
20.73287,2.13581
20.80037,2.13581
20.80037,2.13581
19.76773,2.13581
19.76773,2.13581
18.76180,2.13581
18.76180,2.13581
18.76180,2.13581
18.76180,2.13581
18.76180,2.13581
19.35790,2.13581
18.32120,2.13581
18.32120,2.13581
18.32120,2.13581
18.32120,2.08812
18.67081,2.08812
18.16256,2.08812
18.49876,2.09365
18.65758,2.09365
18.65758,2.09365
18.65758,2.09365
19.35216,2.09365
19.35216,2.09365
19.54911,2.09365
18.94458,2.09365
19.37712,2.09365
19.37712,2.08581
19.44672,2.08581
19.44672,2.08581
19.44672,2.08581
19.81476,2.08581
19.81476,2.08581
19.75855,2.08581
19.75855,2.08581
19.75855,2.08581
20.21913,2.08581
19.61713,2.08581
19.61713,2.08581
20.60179,2.08581
20.33208,2.08581
19.86086,2.09424
20.69267,2.09424
20.59820,2.09424
20.59820,2.09424
20.59820,2.06109
19.36026,2.06109
19.30329,2.06109
19.86028,2.06109
19.54017,2.06109
19.55121,2.06109
19.82081,2.06109
19.76934,2.06109
19.76934,2.06109
20.59178,2.06109
19.02116,2.06109
20.05520,2.06109
20.18272,2.06109
20.23195,2.08767
19.92686,2.08767
19.55031,2.03542
19.55031,2.03542
19.38374,2.03542
19.38374,2.03542
19.56239,2.03542
19.53632,2.03542
19.53632,2.03542
19.64389,1.94461
19.67869,1.95471
19.75449,1.95471
19.75449,1.95471
19.92582,1.95471
18.79537,1.95471
20.10547,1.95471
18.99538,1.95471
18.99538,1.95471
20.05460,1.95471
19.01888,1.95471
19.88745,1.95471
19.12518,1.95471
18.74253,1.95471
17.97664,1.95471
17.97664,1.97495
18.28495,1.97495
17.93768,1.97495
17.71491,1.97495
17.71491,1.97495
17.89658,1.97495
17.89658,1.97495
18.27880,1.97495
18.27880,1.97495
17.79918,1.97495
17.98636,1.97495
17.67816,1.97495
17.60013,1.97495
17.60013,1.97495
17.60013,1.97495
17.60013,1.96019
17.71862,1.96019
17.67527,1.96119
17.67527,1.96119
17.67527,1.96119
17.48769,1.96119
16.97024,1.96119
17.80799,1.98145
17.80799,1.98145
17.77307,1.98145
17.77307,1.98145
18.56848,1.98145
18.38813,1.98145
18.38813,1.98145
18.86415,1.98145
18.86415,1.98145
19.04394,1.98145
19.10736,1.98145
19.16348,1.98145
20.06124,1.98145
20.78330,1.96927
21.16824,1.96927
21.16824,1.96927
21.16824,1.96927
21.16824,1.96927
20.60153,1.96927
20.73203,1.96927
20.75935,1.96927
21.85840,1.96927
21.15519,1.96927
21.31604,1.96927
20.48153,1.96927
21.08409,1.96927
21.23607,1.96927
21.25395,1.96927
20.58087,1.96927
20.86395,1.96927
20.93744,1.96927
21.51231,1.96927
21.69413,1.96927
21.83384,1.96927
21.51746,1.96927
21.39000,1.96927
21.39000,1.96927
20.15890,1.96927
20.31737,1.84219
19.94919,1.84219
19.98023,1.84219
19.70558,1.84219
19.70558,1.84219
19.70558,1.83304
19.70558,1.83304
20.10418,1.83304
19.85614,1.82958
20.41623,1.82958
20.17170,1.82958
20.21878,1.82958
19.68003,1.82958
20.41623,1.82958
20.23639,1.82958
18.71089,1.82958
19.22879,1.82958
19.22879,1.82958
18.39347,1.82958
18.39347,1.82958
18.39347,1.82958
18.39347,1.82958
18.39347,1.76697
18.39347,1.76697
18.37726,1.76697
18.23860,1.76697
19.05544,1.76697
19.05544,1.76697
18.59949,1.76697
18.59949,1.76697
18.59949,1.76697
18.59949,1.76697
19.44687,1.76697
18.94008,1.79577
19.24575,1.79577
19.30983,1.79189
19.30983,1.79189
18.97541,1.79189
19.76978,1.79189
20.03657,1.79189
20.57720,1.79189
19.99376,1.83037
20.55601,1.83037
20.55601,1.83037
20.10666,1.83037
20.09200,1.83037
20.20909,1.83037
19.87060,1.83037
19.54756,1.83037
19.54756,1.83037
20.31274,1.83037
19.94378,1.80989
20.56661,1.79526
19.85453,1.79526
20.51306,1.79526
20.51306,1.79526
20.39049,1.79526
19.26945,1.79526
19.26945,1.79526
19.26945,1.79526
19.12269,1.79526
19.19930,1.79526
19.19930,1.79526
20.16396,1.79526
19.77395,1.79526
19.61275,1.79526
19.11931,1.79526
19.47113,1.79526
20.65139,1.79526
20.64343,1.79526
20.64343,1.79526
20.71995,1.79526
20.71995,1.79526
20.91660,1.79526
21.64954,1.79526
21.64954,1.79526
21.64954,1.79526
21.85030,1.79526
22.18281,1.79526
22.18281,1.79526
21.87514,1.79526
22.26853,1.79526
22.48972,1.79526
22.70107,1.67658
22.70107,1.71612
22.23395,1.71612
22.23395,1.71612
22.76644,1.71612
22.62716,1.71612
22.55669,1.71612
22.11567,1.71612
22.11567,1.71612
21.56505,1.71612
21.56505,1.71612
21.35612,1.76778
21.35612,1.76778
21.35612,1.76778
21.35612,1.76778
21.35612,1.76778
21.92644,1.76778
22.05107,1.76778
21.93677,1.76778
21.80165,1.76778
21.97577,1.76778
21.08954,1.76778
21.98984,1.76778
22.07620,1.76778
21.72575,1.76778
21.72575,1.76778
22.28070,1.76778
21.36347,1.76778
22.25545,1.76778
22.25545,1.63242
23.29336,1.71566
22.58450,1.71566
22.58450,1.62976
22.15307,1.62976
22.15307,1.62976
22.00209,1.62976
21.39472,1.62976
21.33560,1.62976
21.13888,1.62976
21.68235,1.62976
21.27954,1.62976
21.04411,1.62976
21.26498,1.62976
20.53738,1.62976
20.53738,1.62976
20.44235,1.66076
20.44235,1.66076
20.44235,1.66076
20.25608,1.66076
20.73757,1.66076
21.02001,1.66076
21.02001,1.66076
20.59458,1.66076
20.68157,1.66076
21.18104,1.66076
20.67738,1.66076
20.56372,1.66076
20.51795,1.66076
20.45224,1.66076
20.71245,1.66076
20.13898,1.66076
20.18046,1.66076
20.56942,1.66076
20.70078,1.66076
22.25871,1.66076
21.53526,1.66076
21.20254,1.66076
20.15028,1.66076
20.83499,1.66076
20.44488,1.66076
19.66681,1.66076
19.57136,1.66076
19.57136,1.66076
19.46692,1.66076
19.32025,1.66076
